timestamp x y z qx qy qz qw id
1679926427.692124 -25.789078 -43.576916 -3.242806 -0.001658 -0.000458 0.353939 0.935267 190
1679926428.293167 -25.783739 -43.559395 -3.242809 -0.002201 0.000008 0.365048 0.930986 191
1679926428.890409 -25.699417 -43.372353 -3.240146 -0.015665 -0.008512 0.425269 0.904892 192
1679926429.593822 -25.504364 -42.805252 -3.244660 -0.012419 -0.005080 0.537567 0.843114 193
1679926430.893121 -25.030991 -41.835281 -3.263592 -0.003213 0.002289 0.604092 0.796905 194
1679926431.491615 -24.978058 -41.729103 -3.272615 -0.003648 0.002535 0.604492 0.796599 195
1679926432.092901 -24.974392 -41.700966 -3.277589 -0.005583 0.000788 0.603925 0.797021 196
1679926432.792248 -24.975372 -41.696266 -3.278763 -0.006452 0.000627 0.604903 0.796273 197
1679926434.192430 -24.844688 -41.403336 -3.284266 0.003200 0.007737 0.505988 0.862500 198
1679926434.792411 -24.649187 -40.882584 -3.288591 -0.005904 -0.001929 0.533841 0.845562 199
1679926435.493010 -24.385191 -40.283489 -3.291327 -0.000374 0.000405 0.534686 0.845051 200
1679926436.792277 -24.147804 -39.808468 -3.308971 -0.007153 -0.001247 0.563266 0.826244 201
1679926438.092915 -24.167509 -39.804710 -3.313983 -0.003310 0.001102 0.562493 0.826795 202
1679926438.092915 -24.167509 -39.804710 -3.313983 -0.003310 0.001102 0.562493 0.826795 203
1679926438.791053 -24.159264 -39.641724 -3.320404 -0.015990 -0.011677 0.623626 0.781472 204
1679926439.993323 -24.084013 -38.541439 -3.331172 -0.006107 -0.000559 0.686870 0.726754 205
1679926441.293988 -24.070730 -37.795990 -3.339671 -0.000470 0.002921 0.732799 0.680439 206
1679926441.992154 -24.077469 -37.765156 -3.345945 -0.001563 0.001177 0.731429 0.681914 207
1679926443.193150 -24.078730 -37.744831 -3.347274 -0.002049 0.001261 0.732625 0.680628 208
1679926443.792963 -24.048967 -37.425987 -3.354173 0.008270 0.010777 0.719485 0.694375 209
1679926444.392836 -23.995829 -36.869099 -3.356561 0.008324 0.008458 0.677966 0.734997 210
1679926445.692072 -23.778511 -35.809811 -3.371541 -0.004635 0.005774 0.586580 0.809857 211
1679926446.293267 -23.771814 -35.763741 -3.380260 -0.006373 -0.001188 0.594247 0.804256 212
1679926446.893144 -23.785328 -35.761581 -3.384536 -0.001924 -0.000087 0.595129 0.803628 213
1679926447.492990 -23.787697 -35.763409 -3.385410 -0.002969 -0.000574 0.595733 0.803177 214
1679926448.692649 -23.504513 -35.131252 -3.388390 0.000062 0.002502 0.569727 0.821830 215
1679926449.292501 -23.292973 -34.587822 -3.395748 0.002534 0.000290 0.563245 0.826286 216
1679926450.490892 -22.981516 -33.917023 -3.402701 -0.004599 0.003270 0.474887 0.880029 217
1679926451.093341 -22.997290 -33.903034 -3.411392 -0.003087 0.001957 0.483577 0.875294 218
1679926452.172763 -23.007816 -33.900452 -3.415091 -0.002009 0.001990 0.483595 0.875287 219
1679926453.372491 -22.687012 -33.494900 -3.415907 0.012092 0.007771 0.238631 0.971004 220
1679926454.576194 -22.636944 -33.367828 -3.420340 -0.006378 -0.001824 0.217161 0.976113 221
1679926455.272872 -22.612707 -33.334209 -3.420862 -0.003342 -0.001134 0.220239 0.975440 222
1679926455.773202 -22.598223 -33.323795 -3.421613 -0.001075 -0.000489 0.220778 0.975323 223
