timestamp x y z qx qy qz qw id
1679927058.299933 -26.535141 -44.469700 -3.495656 -0.016195 0.000515 -0.266787 0.963619 160
1679927058.899698 -26.533951 -44.470131 -3.495600 -0.016194 0.000538 -0.265574 0.963954 161
1679927059.599111 -26.284191 -44.609711 -3.493637 -0.016143 0.001391 -0.214047 0.976689 162
1679927060.301158 -25.693752 -44.917210 -3.489857 -0.016101 0.001812 -0.188492 0.981941 163
1679927061.600322 -24.819614 -45.316574 -3.485902 -0.016162 0.001153 -0.228364 0.973441 164
1679927062.299669 -24.740110 -45.333313 -3.486136 -0.016158 0.001208 -0.225510 0.974106 165
1679927063.000403 -24.719109 -45.343166 -3.486052 -0.016158 0.001198 -0.225552 0.974096 166
1679927064.299618 -24.562817 -45.438763 -3.484587 -0.016159 0.001191 -0.226181 0.973951 167
1679927065.000315 -24.210752 -45.654041 -3.481360 -0.016156 0.001228 -0.222156 0.974876 168
1679927065.699658 -23.801224 -45.805126 -3.480528 -0.016184 0.000770 -0.252431 0.967479 169
1679927067.000213 -23.518797 -45.868465 -3.481543 -0.016144 0.001384 -0.211202 0.977308 170
1679927067.699553 -23.552223 -45.912888 -3.479935 -0.016139 0.001431 -0.207764 0.978045 171
1679927068.400290 -23.547194 -45.958649 -3.478205 -0.016132 0.001516 -0.207363 0.978130 172
1679927069.099607 -23.515963 -45.969944 -3.478340 -0.016137 0.001455 -0.208443 0.977900 173
1679927069.699465 -23.506971 -45.967022 -3.478397 -0.016137 0.001462 -0.210164 0.977532 174
1679927070.397546 -23.428677 -45.994347 -3.478447 -0.015859 0.003321 -0.092881 0.995545 175
1679927071.798866 -23.218540 -45.991196 -3.480667 -0.014741 0.006725 0.129094 0.991500 176
1679927072.499537 -23.180988 -45.983276 -3.481241 -0.014755 0.006696 0.126805 0.991795 177
1679927073.798789 -23.146805 -45.957062 -3.482347 -0.014735 0.006738 0.130006 0.991381 178
1679927074.502185 -22.808424 -45.740303 -3.492313 -0.013437 0.009054 0.290043 0.956876 179
1679927075.902209 -22.259306 -45.504787 -3.504866 -0.012119 0.010754 0.413691 0.910273 180
1679927076.498071 -22.200842 -45.472881 -3.506302 -0.012747 0.010002 0.357736 0.933682 181
1679927077.200160 -22.192020 -45.465950 -3.506625 -0.012747 0.010002 0.358129 0.933532 182
1679927078.499336 -22.192286 -45.463596 -3.506737 -0.012645 0.010131 0.367997 0.929686 183
1679927079.099144 -22.193720 -45.462090 -3.506782 -0.012560 0.010236 0.375739 0.926584 184
1679927080.500506 -22.010778 -44.918736 -3.525321 -0.010208 0.012583 0.556308 0.830818 185
1679927081.199936 -21.836082 -44.308056 -3.545892 -0.009303 0.013266 0.613367 0.789632 186
1679927082.499142 -21.509808 -43.611206 -3.570698 -0.008822 0.013591 0.641614 0.766856 187
1679927083.199872 -21.496634 -43.573143 -3.572104 -0.008814 0.013595 0.641547 0.766913 188
1679927083.799719 -21.502026 -43.564789 -3.572138 -0.008821 0.013591 0.641411 0.767026 189
1679927085.798291 -21.305738 -42.899078 -3.594692 -0.009933 0.012801 0.574718 0.818191 191
1679927087.098795 -20.930037 -41.749920 -3.633825 -0.009592 0.013058 0.596040 0.802791 192
1679927087.799523 -20.867277 -41.582771 -3.639574 -0.009491 0.013132 0.602195 0.798185 193
1679927088.399344 -20.885551 -41.577801 -3.639555 -0.009508 0.013120 0.601245 0.798901 194
1679927090.500170 -20.912075 -40.893131 -3.660503 -0.007602 0.014309 0.705862 0.708164 196
1679927091.099981 -20.932837 -40.324409 -3.677888 -0.007311 0.014459 0.720051 0.693732 197
1679927091.698537 -20.944826 -39.797722 -3.694040 -0.006745 0.014732 0.746221 0.665502 198
1679927092.999034 -20.970657 -39.554298 -3.701372 -0.006400 0.014885 0.761625 0.647815 199
1679927094.200119 -20.973951 -39.490532 -3.703299 -0.006379 0.014894 0.762542 0.646736 200
1679927095.497990 -20.965729 -38.386745 -3.737518 -0.007992 0.014095 0.686295 0.727143 201
1679927096.100503 -20.924995 -37.821583 -3.755263 -0.008618 0.013721 0.653153 0.757052 202
1679927096.699027 -20.896000 -37.534306 -3.764477 -0.009072 0.013425 0.627382 0.778543 203
1679927097.300145 -20.909302 -37.523914 -3.764726 -0.009008 0.013468 0.630899 0.775696 204
1679927099.099701 -20.863646 -37.362343 -3.770103 -0.009213 0.013329 0.619181 0.785081 206
1679927099.699559 -20.705347 -36.832275 -3.788033 -0.009416 0.013186 0.607097 0.794463 207
1679927100.299372 -20.546465 -36.262810 -3.807137 -0.009508 0.013120 0.601770 0.798505 208
1679927101.396871 -20.343355 -35.588085 -3.830004 -0.010911 0.011978 0.508816 0.860723 209
1679927102.000722 -20.356869 -35.575191 -3.830269 -0.010716 0.012153 0.522656 0.852390 210
1679927102.698816 -20.367533 -35.574261 -3.830198 -0.010720 0.012150 0.522827 0.852285 211
1679927104.498256 -20.085949 -35.088894 -3.847831 -0.013828 0.008445 0.247706 0.968700 213
1679927105.096746 -20.057966 -35.007957 -3.850625 -0.013939 0.008260 0.235111 0.971834 214
1679927105.700620 -20.041325 -34.956673 -3.852462 -0.013691 0.008665 0.263470 0.964531 215
1679927106.898876 -20.043633 -34.917850 -3.853629 -0.013685 0.008675 0.263776 0.964448 216
1679927108.098719 -20.041681 -34.901718 -3.854139 -0.013668 0.008702 0.265849 0.963879 218
1679927108.698418 -19.946472 -34.775238 -3.858922 -0.011893 0.011004 0.433879 0.900826 219
1679927109.400558 -19.915533 -34.666782 -3.862551 -0.009225 0.013320 0.618755 0.785417 220
1679927110.397194 -19.889420 -34.616318 -3.864346 -0.010119 0.012655 0.563255 0.826124 221
1679927111.599426 -19.886700 -34.613472 -3.864428 -0.010036 0.012720 0.568577 0.822470 223
1679927112.199254 -19.864807 -34.561291 -3.866266 -0.010062 0.012700 0.567061 0.823516 224
1679927112.898655 -19.591738 -34.106300 -3.883006 -0.010578 0.012274 0.532344 0.846373 225
1679927114.199155 -19.083065 -33.040798 -3.921021 -0.010786 0.012091 0.516540 0.856110 226
1679927114.699471 -18.978567 -32.824764 -3.928731 -0.010997 0.011899 0.501570 0.864965 227
1679927115.497858 -18.968874 -32.770451 -3.930561 -0.010952 0.011941 0.503879 0.863622 228
1679927116.596660 -18.965063 -32.738640 -3.931535 -0.011013 0.011885 0.499006 0.866447 229
1679927117.197795 -18.771729 -32.442631 -3.942570 -0.010969 0.011926 0.503327 0.863944 230
1679927117.797665 -18.484854 -31.917826 -3.961688 -0.010915 0.011974 0.506502 0.862087 231
1679927118.697423 -18.106340 -31.220636 -3.987143 -0.010999 0.011897 0.500412 0.865636 232
1679927120.197070 -17.953903 -30.968462 -3.996439 -0.010960 0.011933 0.503019 0.864124 233
1679927121.797472 -17.820692 -30.668467 -4.007035 -0.010831 0.012051 0.512366 0.858614 234
1679927122.896443 -17.271683 -29.751362 -4.040647 -0.011039 0.011861 0.497485 0.867321 235
1679927123.997771 -16.961586 -29.230251 -4.059552 -0.010968 0.011926 0.502911 0.864186 236
1679927125.596915 -16.934628 -29.164366 -4.061918 -0.010979 0.011916 0.502223 0.864586 237
1679927126.697067 -16.846094 -28.987703 -4.068336 -0.010852 0.012032 0.510879 0.859500 238
1679927127.197407 -16.626612 -28.577921 -4.083029 -0.010865 0.012020 0.510247 0.859875 239
1679927128.196674 -16.140678 -27.754324 -4.113128 -0.011000 0.011897 0.500578 0.865540 240
1679927128.697063 -15.992240 -27.469122 -4.123276 -0.011019 0.011879 0.499162 0.866357 241
1679927129.797240 -15.958260 -27.388287 -4.126146 -0.010975 0.011920 0.501950 0.864745 242
1679927131.197258 -15.935210 -27.352362 -4.127518 -0.010958 0.011935 0.503397 0.863903 244
1679927131.896602 -15.675232 -26.944782 -4.142588 -0.010957 0.011936 0.503505 0.863840 245
1679927132.596020 -15.348495 -26.331226 -4.164677 -0.010950 0.011943 0.504049 0.863523 246
1679927133.197137 -15.076469 -25.851110 -4.182131 -0.010671 0.012192 0.523764 0.851709 247
1679927133.897866 -14.948613 -25.647579 -4.189630 -0.010504 0.012337 0.535841 0.844163 248
1679927135.197059 -14.973845 -25.630823 -4.189955 -0.010502 0.012338 0.535661 0.844278 249
1679927135.896469 -14.974315 -25.609581 -4.190598 -0.010500 0.012340 0.535940 0.844101 250
1679927136.597197 -14.911879 -25.215837 -4.203365 -0.009116 0.013395 0.623232 0.781869 251
1679927137.196980 -14.752501 -24.649870 -4.222394 -0.008742 0.013642 0.644614 0.764337 252
1679927138.496255 -14.412256 -23.792702 -4.252097 -0.008396 0.013858 0.663612 0.747902 253
1679927139.097371 -14.404534 -23.715990 -4.254550 -0.008408 0.013851 0.662994 0.748449 254
1679927139.697260 -14.402480 -23.695429 -4.255164 -0.008405 0.013852 0.663050 0.748400 255
1679927141.995796 -14.255138 -23.094774 -4.275176 -0.009732 0.012954 0.586021 0.810134 257
1679927143.296261 -13.866941 -21.951015 -4.314196 -0.010365 0.012454 0.544475 0.838620 258
1679927143.996995 -13.780142 -21.728313 -4.321906 -0.010571 0.012279 0.529927 0.847888 259
1679927144.697720 -13.804812 -21.705664 -4.322400 -0.010552 0.012296 0.531617 0.846830 260
1679927145.397154 -13.811902 -21.703632 -4.322414 -0.010588 0.012265 0.529259 0.848306 261
1679927146.096442 -13.777401 -21.642036 -4.324705 -0.010658 0.012204 0.524463 0.851279 262
1679927146.797285 -13.476342 -21.154854 -4.342618 -0.010876 0.012010 0.508798 0.860733 263
1679927148.197264 -12.866014 -20.059320 -4.382411 -0.011106 0.011798 0.491284 0.870849 264
1679927148.797140 -12.784946 -19.949947 -4.386539 -0.011139 0.011767 0.488660 0.872324 265
1679927149.496520 -12.806656 -19.932014 -4.386933 -0.011130 0.011776 0.489192 0.872026 266
1679927150.197279 -12.812183 -19.926359 -4.387030 -0.011127 0.011778 0.489285 0.871973 267
1679927151.496499 -12.457185 -19.358047 -4.408123 -0.011226 0.011684 0.481926 0.876062 268
1679927152.296728 -12.030993 -18.738756 -4.431805 -0.011325 0.011588 0.473567 0.880608 269
1679927152.997403 -11.795582 -18.344608 -4.446330 -0.013193 0.009406 0.310571 0.950412 270
1679927153.695477 -11.750921 -18.263384 -4.449263 -0.012933 0.009760 0.336314 0.941611 271
1679927154.397493 -11.739105 -18.242594 -4.450032 -0.012873 0.009839 0.342298 0.939452 272
1679927155.096887 -11.738664 -18.240141 -4.450129 -0.012880 0.009830 0.341800 0.939633 273
1679927155.797557 -11.715801 -18.232170 -4.450633 -0.012897 0.009808 0.339728 0.940384 274
1679927157.195071 -11.215797 -18.029924 -4.462390 -0.015512 0.004680 -0.012710 0.999788 275
1679927157.899688 -11.183039 -17.982122 -4.464196 -0.015207 0.005593 0.047557 0.998737 276
1679927158.596399 -11.148259 -17.943075 -4.465776 -0.015195 0.005624 0.049024 0.998666 277
1679927159.996555 -11.130587 -17.920685 -4.466652 -0.015188 0.005643 0.051122 0.998561 278
1679927160.796793 -11.001564 -17.928272 -4.467678 -0.015354 0.005175 0.020837 0.999652 279
1679927161.496167 -10.487929 -18.007666 -4.470284 -0.015894 0.003146 -0.109460 0.993859 280
1679927162.096083 -10.021996 -18.144766 -4.471395 -0.016169 0.001053 -0.240121 0.970608 281
1679927162.796689 -9.946218 -18.159096 -4.471646 -0.016152 0.001285 -0.225152 0.974189 282
1679927163.497414 -9.938191 -18.143448 -4.472206 -0.016147 0.001337 -0.221691 0.974983 283
1679927164.796683 -9.813393 -18.203487 -4.471484 -0.016174 0.000966 -0.243983 0.969644 284
1679927165.396595 -9.365424 -18.447535 -4.468402 -0.016181 0.000840 -0.252039 0.967581 285
1679927167.497346 -8.172163 -18.993429 -4.463262 -0.016039 0.002298 -0.164395 0.986262 286
1679927168.196654 -8.141931 -18.979647 -4.463982 -0.016037 0.002309 -0.163568 0.986399 287
1679927168.897318 -8.137218 -18.977797 -4.464367 -0.016024 0.002403 -0.149541 0.988623 288
1679927169.596798 -8.121753 -18.975563 -4.464287 -0.016022 0.002411 -0.157142 0.987443 289
1679927170.296213 -7.780797 -19.007771 -4.466655 -0.015218 0.005564 0.043248 0.998933 290
1679927171.099080 -7.495665 -19.036743 -4.468519 -0.014236 0.007737 0.189447 0.981757 291
1679927171.794517 -7.448624 -19.038166 -4.468946 -0.014632 0.006959 0.136263 0.990540 292
1679927173.197203 -7.434222 -19.032001 -4.469294 -0.014641 0.006940 0.134931 0.990723 294
1679927173.896601 -7.265382 -18.951513 -4.473401 -0.012679 0.010089 0.356882 0.934009 295
1679927174.683271 -7.214722 -18.921507 -4.474798 -0.011985 0.010904 0.417131 0.908702 296
1679927176.080686 -7.218857 -18.916014 -4.474915 -0.012244 0.010612 0.394994 0.918541 297
1679927176.780131 -7.219437 -18.917150 -4.474909 -0.012232 0.010626 0.396677 0.917815 298
1679927178.182814 -7.034245 -18.299389 -4.495799 -0.009494 0.013130 0.594550 0.803896 299
1679927178.878205 -6.762327 -17.754808 -4.515409 -0.010873 0.012013 0.503033 0.864115 300
1679927179.581581 -6.558338 -17.235800 -4.533435 -0.010138 0.012639 0.553124 0.832942 301
1679927181.079889 -6.537041 -16.967890 -4.541960 -0.009276 0.013285 0.607655 0.794036 302
1679927181.780584 -6.539086 -16.949680 -4.542521 -0.009284 0.013279 0.607440 0.794201 303
1679927182.580845 -6.527140 -16.928278 -4.543299 -0.009326 0.013250 0.604899 0.796138 304
1679927183.280186 -6.326455 -16.595371 -4.555534 -0.009764 0.012930 0.577653 0.816122 305
1679927184.681542 -6.107320 -15.512890 -4.591122 -0.005284 0.015317 0.801281 0.598069 306
1679927185.380962 -6.131703 -15.383326 -4.594915 -0.005168 0.015356 0.806106 0.591549 307
1679927185.979407 -6.151023 -15.387903 -4.594571 -0.005418 0.015270 0.796139 0.604896 308
1679927187.379488 -6.161047 -15.389989 -4.594398 -0.005486 0.015246 0.793622 0.608195 309
1679927188.179771 -6.297143 -15.104821 -4.601933 -0.003604 0.015797 0.861336 0.507778 310
1679927188.879094 -6.487401 -14.613583 -4.615296 -0.000974 0.016173 0.932966 0.359600 311
1679927189.680685 -6.539309 -14.475030 -4.619068 -0.001041 0.016169 0.931445 0.363521 312
1679927190.780804 -6.565816 -14.465896 -4.619109 -0.001140 0.016163 0.929163 0.369315 313
1679927191.579766 -6.575266 -14.458421 -4.619238 -0.001045 0.016169 0.931366 0.363724 314
