timestamp x y z qx qy qz qw id
1680009072.262578 -29.414499 -10.249639 -6.125470 0.017514 -0.006274 0.996775 0.078060 26
1680009073.462301 -29.414513 -10.249654 -6.125220 0.017511 -0.006257 0.996775 0.078062 27
1680009074.662624 -29.414528 -10.249658 -6.124982 0.017546 -0.006300 0.996770 0.078119 28
1680009075.762826 -29.414536 -10.249692 -6.124729 0.017550 -0.006265 0.996768 0.078149 29
1680009076.862945 -29.414532 -10.249678 -6.124511 0.017536 -0.006232 0.996765 0.078183 30
1680009077.961798 -29.414528 -10.249657 -6.124307 0.017492 -0.006243 0.996763 0.078220 31
1680009078.962413 -29.414509 -10.249656 -6.124090 0.017538 -0.006242 0.996760 0.078254 32
1680009080.062596 -29.414513 -10.249643 -6.123848 0.017588 -0.006283 0.996758 0.078263 33
1680009081.262278 -29.414536 -10.249634 -6.123605 0.017576 -0.006291 0.996753 0.078331 34
1680009082.362479 -29.414526 -10.249631 -6.123361 0.017579 -0.006251 0.996752 0.078337 35
1680009083.562207 -29.414528 -10.249696 -6.123056 0.017649 -0.006302 0.996748 0.078373 36
1680009084.862732 -29.414526 -10.249714 -6.122778 0.017705 -0.006369 0.996746 0.078382 37
1680009085.962873 -29.414518 -10.249840 -6.122564 0.017708 -0.006413 0.996751 0.078317 38
1680009087.063068 -29.414526 -10.249892 -6.122341 0.017683 -0.006390 0.996750 0.078331 39
1680009088.161969 -29.414522 -10.249930 -6.122108 0.017669 -0.006420 0.996749 0.078345 40
1680009089.262105 -29.414505 -10.249990 -6.121834 0.017702 -0.006398 0.996750 0.078331 41
1680009090.262729 -29.414505 -10.250021 -6.121635 0.017648 -0.006373 0.996746 0.078396 42
1680009091.362896 -29.414511 -10.250085 -6.121435 0.017657 -0.006381 0.996746 0.078387 43
1680009092.463073 -29.414515 -10.250178 -6.121195 0.017683 -0.006370 0.996747 0.078368 44
1680009093.762316 -29.414480 -10.250302 -6.120931 0.017760 -0.006274 0.996748 0.078350 45
1680009094.762958 -29.414473 -10.250295 -6.120733 0.017776 -0.006199 0.996746 0.078380 46
1680009095.962642 -29.414476 -10.250295 -6.120478 0.017740 -0.006201 0.996744 0.078415 47
1680009097.062795 -29.414442 -10.250322 -6.120232 0.017775 -0.006181 0.996747 0.078369 48
1680009098.262522 -29.414410 -10.250325 -6.119937 0.017865 -0.006204 0.996748 0.078337 49
1680009099.362702 -29.414299 -10.250340 -6.119761 0.017833 -0.006266 0.996748 0.078338 50
1680009100.462907 -29.437281 -10.239789 -5.722148 0.006727 -0.001228 0.997017 0.076874 51
1680009101.563065 -29.183985 -10.092164 -5.705200 -0.000502 -0.001682 0.997749 0.067037 52
1680009102.661974 -29.200581 -10.060005 -5.704157 0.001667 -0.000528 0.997831 0.065810 53
1680009103.662529 -29.252272 -10.061586 -5.701542 -0.000200 -0.013971 0.998542 0.052149 54
1680009104.663152 -29.986977 -10.220258 -5.700974 -0.000766 -0.006531 0.995158 -0.098066 55
1680009105.763353 -30.842037 -10.419583 -5.707920 -0.001209 -0.004018 0.973090 -0.230385 56
1680009106.963097 -30.904305 -10.457960 -5.723508 0.000157 0.000418 0.978443 -0.206518 57
1680009108.061894 -30.906878 -10.465676 -5.724781 0.000459 0.001838 0.979719 -0.200366 58
1680009109.062565 -31.278809 -10.673881 -5.720946 0.000684 -0.002624 0.974470 -0.224499 59
1680009110.162743 -32.236912 -11.140164 -5.737619 -0.003313 -0.000269 0.972350 -0.233505 60
1680009111.262966 -32.666210 -11.369159 -5.757009 -0.003974 -0.002395 0.973706 -0.227759 61
1680009112.462564 -32.702236 -11.385769 -5.764990 -0.002656 0.000440 0.973705 -0.227798 62
1680009113.562813 -32.979237 -11.456218 -5.773417 -0.006126 0.010672 0.984244 -0.176389 63
1680009114.662955 -33.978180 -11.751323 -5.784482 -0.006438 0.009434 0.991679 -0.128229 64
1680009115.859955 -34.624805 -11.921193 -5.793463 -0.000341 -0.004555 0.999926 0.011308 65
1680009116.861938 -34.626835 -11.944418 -5.804602 0.001374 -0.000435 0.999788 -0.020565 66
1680009117.862581 -34.624794 -11.944613 -5.805858 0.001620 -0.000157 0.999801 -0.019860 67
1680009119.062253 -35.317307 -11.899756 -5.805285 -0.000604 0.000186 0.999829 0.018466 68
1680009120.062921 -36.268021 -11.852692 -5.824827 -0.005081 -0.002728 0.999680 0.024642 69
1680009121.163150 -36.663082 -11.810340 -5.839870 -0.002168 -0.003864 0.999666 0.025474 70
1680009122.261937 -36.675823 -11.826395 -5.844819 -0.002048 -0.000110 0.999685 0.025015 71
1680009123.362100 -36.909996 -11.805650 -5.855444 -0.001408 0.003393 0.999547 0.029879 72
1680009124.462255 -37.961689 -11.746525 -5.861668 -0.000894 0.000555 0.999463 0.032749 73
1680009125.562454 -38.657421 -11.732481 -5.868638 -0.002256 0.001754 0.999726 0.023246 74
1680009126.563123 -38.746651 -11.707618 -5.882441 -0.000951 0.000878 0.999710 0.024066 75
1680009127.661951 -38.752922 -11.705789 -5.883677 -0.001231 -0.000133 0.999723 0.023517 76
1680009128.662552 -38.949509 -11.697385 -5.898122 -0.001739 -0.000698 0.999665 0.025822 77
1680009129.762726 -39.986343 -11.632548 -5.898872 -0.002054 0.000097 0.999586 0.028697 78
1680009131.062023 -40.744640 -11.582664 -5.915629 -0.003697 -0.001802 0.999705 0.023927 79
1680009132.263028 -40.805634 -11.592083 -5.924851 -0.001387 -0.000484 0.999686 0.025030 80
1680009133.363181 -41.027927 -11.556519 -5.936862 -0.000775 0.006890 0.999070 0.042561 81
1680009134.562856 -42.168999 -11.428496 -5.950436 -0.007762 -0.001959 0.999005 0.043868 82
1680009135.860458 -42.786934 -11.390025 -5.961469 -0.001287 -0.000763 0.998495 0.054830 83
1680009137.161017 -42.816418 -11.411420 -5.968824 -0.000335 0.000144 0.998573 0.053412 84
1680009138.261228 -43.009159 -11.398176 -5.981096 0.000264 -0.001944 0.998690 0.051126 85
1680009139.460914 -44.144020 -11.273647 -5.985250 -0.004524 -0.000333 0.998620 0.052323 86
1680009140.561023 -44.755554 -11.207153 -5.995743 -0.002379 -0.001157 0.998498 0.054730 87
1680009141.661244 -44.814697 -11.200239 -6.002932 -0.000476 0.003676 0.998411 0.056234 88
1680009142.860936 -45.065117 -11.157172 -6.015128 -0.001460 0.000583 0.998420 0.056165 89
1680009143.961115 -46.106518 -11.006950 -6.029224 -0.003092 0.001275 0.998405 0.056357 90
1680009145.061253 -46.869438 -10.927886 -6.037343 -0.005835 0.001376 0.998336 0.057344 91
1680009146.161541 -46.904144 -10.956490 -6.053252 -0.002844 0.000179 0.998349 0.057361 92
1680009147.361130 -47.027206 -10.941578 -6.057910 -0.001225 0.004118 0.998083 0.061736 93
1680009148.660351 -48.223747 -10.725673 -6.076060 -0.005429 -0.001049 0.997734 0.067054 94
1680009149.661036 -48.864296 -10.667422 -6.077768 -0.002674 0.001273 0.998309 0.058054 95
1680009150.761239 -48.914341 -10.688424 -6.094128 -0.000367 -0.000119 0.998236 0.059367 96
1680009151.860020 -48.973179 -10.685836 -6.094599 -0.000016 0.002779 0.998169 0.060430 97
1680009152.960242 -49.889450 -10.537184 -6.104052 -0.002442 -0.001624 0.997652 0.068422 98
1680009153.960826 -50.725769 -10.447032 -6.106994 -0.000383 -0.002600 0.998224 0.059515 99
1680009155.061041 -50.928169 -10.421025 -6.122599 0.000157 0.002228 0.998353 0.057322 100
1680009156.161225 -50.937531 -10.420045 -6.124952 -0.000344 -0.000059 0.998384 0.056828 101
1680009157.261332 -51.556458 -10.288446 -6.133523 -0.001101 0.007814 0.995544 0.093967 102
1680009158.361509 -52.578819 -10.136713 -6.145716 -0.003710 0.017501 0.991024 0.132480 103
1680009159.559906 -52.939262 -10.087851 -6.163970 0.002382 -0.002491 0.951920 0.306326 104
1680009160.560566 -52.963421 -10.098913 -6.166951 0.003627 -0.001444 0.957419 0.288675 105
1680009161.660684 -52.986851 -10.069126 -6.168674 0.009631 0.012375 0.958440 0.284863 106
1680009162.760957 -53.472000 -9.375286 -6.166082 0.002787 -0.001246 0.916060 0.401030 107
1680009163.761623 -54.072075 -8.730748 -6.168499 0.002273 0.000001 0.907915 0.419148 108
1680009163.761623 -54.072075 -8.730748 -6.168499 0.002273 0.000001 0.907915 0.419148 109
1680009164.860339 -54.266281 -8.573585 -6.183177 0.002530 -0.002220 0.903808 0.427926 110
1680009165.960556 -54.284630 -8.585242 -6.187074 0.003810 -0.001720 0.903742 0.428058 111
1680009166.961192 -54.509979 -8.331815 -6.188866 0.001120 -0.001605 0.905676 0.423967 112
1680009168.061314 -55.160946 -7.494041 -6.192170 -0.001235 0.002319 0.903851 0.427840 113
1680009169.360547 -55.555126 -7.036436 -6.210427 -0.004267 0.000194 0.902287 0.431115 114
1680009170.361186 -55.575329 -7.016995 -6.216797 -0.002552 0.002213 0.901983 0.431759 115
1680009171.461374 -55.680538 -6.860367 -6.227708 -0.000755 0.002104 0.899871 0.436151 116
1680009172.560203 -56.294334 -6.022870 -6.241426 -0.006596 0.003020 0.899370 0.437127 117
1680009173.661744 -56.776379 -5.411555 -6.262392 -0.004898 0.006195 0.902193 0.431261 118
1680009174.861437 -56.822315 -5.402591 -6.277432 -0.006917 0.003791 0.901825 0.432029 119
1680009175.961581 -56.878067 -5.335020 -6.278643 -0.005204 0.005459 0.899358 0.437148 120
1680009177.260838 -57.554970 -4.369730 -6.314716 -0.010054 0.003484 0.896324 0.443273 121
1680009178.360945 -57.999996 -3.796028 -6.325800 0.000957 0.003473 0.902522 0.430628 122
1680009179.560654 -58.041527 -3.797010 -6.339811 0.003751 -0.001128 0.902236 0.431226 123
1680009180.660847 -58.116932 -3.719999 -6.343893 0.002488 -0.002697 0.904778 0.425867 124
1680009181.861334 -58.786865 -2.860557 -6.351639 -0.005265 0.003937 0.909965 0.414633 125
1680009182.960771 -59.233719 -2.224905 -6.381082 -0.010687 0.007368 0.900895 0.433842 126
1680009183.961404 -59.262760 -2.194248 -6.389106 -0.014694 0.004939 0.901964 0.431533 127
1680009185.061611 -59.250843 -2.182347 -6.390959 -0.012918 0.009381 0.901528 0.432427 128
1680009186.160375 -59.243668 -2.150138 -6.390157 -0.012823 0.007698 0.902219 0.431019 129
1680009187.161023 -59.235970 -2.156041 -6.385372 -0.014498 0.006302 0.902029 0.431386 130
1680009188.261220 -59.277531 -2.179058 -6.384643 -0.011939 0.005758 0.901761 0.432033 131
1680009189.560423 -59.228043 -2.145703 -6.381285 -0.013189 0.008620 0.901783 0.431902 132
1680009190.561092 -59.252789 -2.160421 -6.377383 -0.015156 0.004915 0.901882 0.431689 133
1680009191.760838 -59.290428 -2.192425 -6.378515 -0.013341 0.004469 0.901441 0.432673 134
1680009192.761407 -59.325489 -2.196653 -6.379651 -0.013884 0.000752 0.901750 0.432035 135
1680009193.861596 -59.356895 -2.207234 -6.379965 -0.011698 0.007248 0.901888 0.431751 136
1680009195.062841 -59.556015 -1.958682 -6.394795 -0.015668 0.005657 0.905935 0.423089 137
1680009196.163038 -60.180870 -1.113456 -6.414508 -0.009191 0.004451 0.907606 0.419699 138
1680009197.561759 -60.556454 -0.570805 -6.433029 -0.010312 0.005696 0.903207 0.429044 139
1680009198.661963 -60.555016 -0.552666 -6.440000 -0.009142 0.005070 0.902980 0.429556 140
1680009199.662596 -60.553658 -0.541780 -6.439886 -0.009147 0.004630 0.903219 0.429058 141
1680009200.762759 -60.527470 -0.527975 -6.436071 -0.009347 0.006454 0.903060 0.429364 142
1680009201.962472 -60.502815 -0.490961 -6.432487 -0.008573 0.004301 0.903169 0.429177 143
1680009202.963049 -60.549374 -0.534737 -6.429389 -0.009715 0.002995 0.902712 0.430126 144
1680009204.061979 -60.580849 -0.560462 -6.428244 -0.010190 0.003645 0.902930 0.429650 145
1680009205.162108 -60.589046 -0.575233 -6.426267 -0.010498 0.003584 0.902529 0.430486 146
1680009206.262254 -60.665585 -0.598252 -6.425538 -0.012099 0.001057 0.903279 0.428881 147
1680009207.461949 -60.692051 -0.614026 -6.429205 -0.008478 0.004044 0.902758 0.430047 148
1680009208.462615 -60.748093 -0.553820 -6.431979 -0.009199 0.005741 0.907311 0.420321 149
1680009209.562762 -61.346058 0.218797 -6.461165 -0.012816 0.006269 0.907332 0.420172 150
1680009210.762485 -61.882885 0.963842 -6.488582 -0.009695 0.007812 0.901671 0.432243 151
1680009211.862592 -61.882549 1.105763 -6.503533 -0.008544 0.006579 0.903171 0.429146 152
1680009213.062364 -61.822063 1.135208 -6.503153 -0.006375 0.001857 0.902509 0.430620 153
1680009214.262030 -61.846958 1.124897 -6.497868 -0.006338 0.002180 0.902834 0.429938 154
1680009215.362220 -61.835228 1.134887 -6.493227 -0.006030 0.000524 0.902599 0.430439 155
1680009216.462372 -61.919075 1.063120 -6.487011 -0.008487 0.003163 0.902672 0.430234 156
1680009217.562572 -61.938019 1.042053 -6.485760 -0.010922 0.003072 0.902364 0.430825 157
1680009218.762224 -62.003036 1.006470 -6.485676 -0.007540 0.001771 0.901515 0.432678 158
1680009219.762903 -62.036877 1.005625 -6.489453 -0.007689 0.004697 0.902494 0.430608 159
1680009220.863100 -62.047749 1.010954 -6.490734 -0.006895 0.007327 0.909468 0.415651 160
1680009222.062702 -62.593288 1.668361 -6.511288 -0.009155 0.004785 0.907026 0.420949 161
1680009223.162919 -63.186138 2.425572 -6.543468 -0.011614 0.006095 0.903704 0.427956 162
1680009224.462185 -63.360527 2.576885 -6.566157 -0.008903 0.004777 0.902209 0.431181 163
1680009225.562371 -63.365360 2.581883 -6.568444 -0.009314 0.003872 0.902182 0.431239 164
1680009226.662476 -63.489872 2.850533 -6.580776 -0.004549 0.012918 0.880074 0.474639 165
1680009227.963061 -64.067192 3.924380 -6.600629 -0.007459 0.006460 0.867020 0.498175 166
1680009229.162787 -64.357613 4.311255 -6.634630 -0.008529 0.004433 0.849531 0.527451 167
1680009230.362460 -64.367706 4.318534 -6.636834 -0.003398 0.003687 0.849565 0.527460 168
1680009231.661690 -64.443886 4.419469 -6.642984 -0.015192 -0.012773 0.872559 0.488105 169
1680009232.662407 -65.005043 5.124384 -6.647445 -0.003038 -0.001702 0.906822 0.421499 170
1680009233.863381 -65.598099 5.828796 -6.655267 -0.009568 -0.000169 0.941173 0.337790 171
1680009235.061740 -65.697510 5.880980 -6.671266 0.000932 -0.000301 0.936185 0.351508 172
1680009236.062336 -65.707764 5.879995 -6.673367 0.001294 0.000548 0.936285 0.351239 173
1680009237.063003 -65.820961 6.002316 -6.679446 0.004027 0.001886 0.934861 0.354987 174
1680009238.262706 -66.616699 6.811632 -6.692478 -0.002222 0.001650 0.934379 0.356270 175
1680009239.362924 -67.179939 7.266625 -6.698221 -0.004820 0.002929 0.936766 0.349910 176
1680009240.463018 -67.228592 7.251409 -6.713253 -0.000815 0.000477 0.937195 0.348805 177
1680009241.662779 -67.278076 7.296244 -6.713456 0.002770 0.008285 0.934592 0.355615 178
1680009242.762973 -67.875534 8.026180 -6.722202 -0.002964 0.002435 0.920365 0.391043 179
1680009243.861805 -68.511299 8.676699 -6.730350 -0.004557 0.002283 0.910284 0.413954 180
1680009244.963329 -68.585472 8.722378 -6.743976 -0.000376 0.001512 0.909848 0.414939 181
1680009246.062135 -68.596573 8.721795 -6.745518 0.000331 0.001734 0.908852 0.417115 182
1680009247.062733 -68.985611 9.266452 -6.751894 -0.003626 0.001838 0.909904 0.414800 183
1680009248.361993 -69.751846 10.141468 -6.760851 0.000109 -0.001086 0.908605 0.417655 184
1680009249.462131 -69.883179 10.273750 -6.777416 -0.001219 -0.001188 0.908108 0.418733 185
1680009250.562318 -69.899223 10.261203 -6.779883 -0.000228 0.000891 0.908021 0.418924 186
1680009251.562955 -70.144371 10.528358 -6.781727 -0.003980 -0.000630 0.911221 0.411897 187
1680009252.661832 -70.820526 11.346029 -6.787616 -0.001422 0.002830 0.911314 0.411700 188
1680009253.662474 -71.175056 11.813978 -6.804451 -0.001852 0.001134 0.907568 0.419899 189
1680009254.663045 -71.195862 11.819788 -6.811610 -0.000808 -0.000062 0.907293 0.420498 190
1680009255.663259 -71.204140 11.838595 -6.813818 0.001090 0.002360 0.916371 0.400321 191
1680009256.663790 -71.706383 12.431175 -6.814845 -0.000109 0.000706 0.913408 0.407045 192
1680009257.763965 -72.355721 13.174332 -6.823406 -0.000625 0.002079 0.909672 0.415322 193
1680009258.862845 -72.524323 13.312178 -6.842873 0.000116 0.000058 0.907932 0.419117 194
1680009259.962981 -72.537766 13.319479 -6.845248 -0.000256 -0.000661 0.907673 0.419678 195
1680009261.162740 -72.729050 13.500781 -6.860939 -0.004115 -0.005606 0.921347 0.388680 196
1680009262.362424 -73.502625 14.272910 -6.856005 -0.009454 -0.018888 0.955840 0.293128 197
1680009263.465254 -73.775543 14.501408 -6.869701 0.002100 -0.000235 0.992231 0.124392 198
1680009264.763185 -73.807526 14.485982 -6.873593 0.000385 0.000541 0.989971 0.141271 199
1680009265.962881 -74.053841 14.498194 -6.884180 -0.002197 -0.029311 0.999081 0.031193 200
1680009267.064379 -74.439507 14.507994 -6.876221 0.001590 0.002047 0.986943 -0.161050 201
1680009268.163159 -74.486984 14.520148 -6.883213 0.004150 -0.004090 0.991706 -0.128396 202
1680009269.163782 -74.489738 14.511002 -6.885955 0.003545 0.007788 0.993703 -0.111722 203
1680009270.262665 -74.799553 14.389308 -6.880757 0.010515 -0.025464 0.963797 -0.265209 204
1680009271.264608 -75.022644 14.256012 -6.883000 -0.005498 -0.001549 0.903312 -0.428946 205
1680009272.463040 -75.110466 14.263247 -6.889149 -0.004896 -0.000818 0.918125 -0.396259 206
1680009273.563212 -75.126038 14.243018 -6.890633 -0.004678 -0.004354 0.917162 -0.398463 207
1680009274.563842 -75.255669 14.069485 -6.889716 0.002063 0.008355 -0.836096 0.548515 208
1680009275.662678 -75.359283 13.958087 -6.896171 0.005994 0.003454 -0.854073 0.520108 209
1680009276.663313 -75.362534 13.953924 -6.896717 0.005531 0.004129 -0.854334 0.519679 210
1680009277.762203 -75.325874 13.941260 -6.904200 0.003294 0.008207 -0.806870 0.590663 211
1680009278.764083 -74.978920 13.636875 -6.891588 -0.009898 0.014304 -0.552045 0.833633 212
1680009279.862939 -74.663033 12.724895 -6.867630 0.005378 -0.045232 -0.666201 0.744380 213
1680009280.963151 -74.876839 12.015732 -6.863832 -0.029661 0.014526 0.908465 -0.416655 214
1680009282.061929 -75.459343 11.649471 -6.952302 -0.013554 -0.020345 0.938203 -0.345222 215
1680009283.163393 -75.691124 11.561176 -6.968392 0.003036 0.002016 -0.735961 0.677014 216
1680009284.164090 -75.895615 11.776382 -6.971791 0.015640 -0.004080 -0.442114 0.896813 217
1680009285.362445 -75.996590 12.106009 -6.956621 -0.000676 0.005442 -0.656580 0.754236 218
1680009286.465367 -76.065018 12.169209 -6.949914 0.002522 0.007005 -0.581263 0.813682 219
1680009287.864100 -76.087257 12.188838 -6.947886 0.004241 0.004006 -0.700810 0.713324 220
1680009288.962890 -76.075081 12.170761 -6.949298 -0.001109 0.003551 -0.719444 0.694540 221
1680009290.263536 -76.099579 12.199991 -6.945103 0.003663 0.004115 -0.752812 0.658213 222
1680009291.363634 -76.089516 12.211162 -6.937744 0.002098 0.002137 -0.761617 0.648021 223
1680009292.463781 -76.171097 12.560810 -6.937159 0.006304 -0.003653 -0.729854 0.683565 224
1680009293.562682 -76.163940 13.505311 -6.912395 -0.002839 0.016347 -0.787358 0.616273 225
1680009294.763742 -75.927208 14.159228 -6.891766 0.001122 0.001138 -0.594979 0.803740 226
1680009295.963364 -75.702019 14.381623 -6.881319 -0.005634 0.005098 -0.193382 0.981094 227
1680009296.963966 -75.815399 14.734866 -6.878018 -0.025095 0.012965 -0.414038 0.909821 228
1680009298.061528 -76.026810 15.105313 -6.875557 0.014562 -0.009258 -0.844588 0.535138 229
1680009299.063545 -76.417458 14.394693 -6.886418 -0.004075 0.015683 -0.840156 0.542103 230
1680009300.362732 -76.762955 13.168576 -6.909963 0.000422 0.011760 -0.790837 0.611913 231
1680009301.363378 -76.781754 12.484934 -6.928039 0.001842 0.007801 -0.714052 0.700047 232
1680009302.364042 -76.324753 12.307685 -6.945396 0.002066 0.000588 -0.683532 0.729917 233
1680009303.461544 -75.906891 12.216242 -6.944228 0.002612 0.003809 -0.774060 0.633095 234
1680009304.564380 -75.807129 12.187912 -6.945100 0.001395 0.002305 -0.758265 0.651941 235
1680009305.663290 -75.810852 12.173087 -6.945860 0.002724 0.001133 -0.758000 0.652248 236
1680009306.663852 -75.842079 11.778519 -6.946194 0.001439 0.003888 -0.752750 0.658294 237
1680009307.762665 -75.993721 10.713242 -6.972812 0.008039 0.004967 -0.750547 0.660749 238
1680009308.763320 -76.057388 10.186491 -6.998487 0.009343 0.009307 -0.757328 0.652902 239
1680009309.963006 -76.076202 10.153198 -7.006476 0.008795 0.006959 -0.758446 0.651640 240
1680009311.063330 -76.108032 9.991916 -7.017886 0.007069 0.006344 -0.758815 0.651237 241
1680009312.163367 -76.287308 8.973265 -7.053857 0.003507 0.002326 -0.764400 0.644728 242
1680009313.364440 -76.432854 8.237226 -7.057619 -0.003637 -0.006288 -0.762922 0.646450 243
1680009314.663639 -76.463882 8.168666 -7.069890 0.002319 0.001747 -0.764241 0.644924 244
1680009315.863988 -76.492119 8.006618 -7.080109 0.005543 0.000946 -0.766750 0.641921 245
1680009316.964163 -76.703957 7.002984 -7.087325 0.005658 0.003319 -0.772066 0.635509 246
1680009318.064362 -76.871559 6.263587 -7.102581 -0.001496 0.003564 -0.760880 0.648881 247
1680009319.464415 -76.898476 6.190481 -7.117134 0.000916 0.000847 -0.764377 0.644768 248
1680009320.664161 -76.898720 6.181522 -7.118207 0.000328 0.002925 -0.762472 0.647015 249
1680009321.764288 -77.041504 5.654106 -7.127367 0.002044 0.000163 -0.762383 0.647123 250
1680009322.964032 -77.201103 4.513856 -7.150149 0.006922 0.007988 -0.747816 0.663822 251
1680009324.064185 -77.216553 4.109157 -7.168243 0.000393 0.008565 -0.756743 0.653657 252
1680009325.164400 -77.186897 4.105157 -7.172759 0.003808 0.003315 -0.756730 0.653708 253
1680009326.364128 -77.243881 3.484387 -7.186572 0.002497 0.003468 -0.747325 0.664445 254
1680009327.462909 -77.408119 2.479290 -7.200382 0.005610 0.000625 -0.749225 0.662291 255
1680009328.463573 -77.393593 2.195033 -7.211579 0.005093 0.007004 -0.752614 0.658405 256
1680009329.563710 -77.359917 2.154057 -7.214389 0.005451 0.004425 -0.753542 0.657363 257
1680009330.564376 -77.355927 2.135689 -7.215655 0.005570 0.005188 -0.753556 0.657340 258
1680009331.764066 -77.390846 1.952770 -7.225825 0.006997 0.002342 -0.754854 0.655852 259
1680009332.963766 -77.564201 0.817251 -7.240252 0.002429 0.004256 -0.752789 0.658244 260
1680009334.063955 -77.664360 0.109716 -7.253599 0.006735 0.005808 -0.757816 0.652408 261
1680009335.164145 -77.648193 0.071838 -7.265300 0.001758 0.001662 -0.757737 0.652556 262
1680009336.363786 -77.670876 -0.061974 -7.272631 0.003632 -0.001024 -0.759503 0.650493 263
1680009337.364480 -77.815979 -0.997785 -7.278800 0.003657 0.003257 -0.757965 0.652277 264
1680009338.564155 -77.993011 -1.959782 -7.302421 0.010484 0.003889 -0.756213 0.654230 265
1680009339.664294 -77.989922 -2.024047 -7.316349 0.004515 0.002701 -0.757242 0.653113 266
1680009340.963574 -77.987297 -2.078696 -7.317964 0.002268 0.003309 -0.757804 0.652470 267
1680009342.063728 -78.122276 -2.998823 -7.337626 0.004566 0.004453 -0.750500 0.660840 268
1680009343.064353 -78.228012 -3.864993 -7.356293 0.006668 0.005972 -0.754034 0.656774 269
1680009344.164558 -78.212631 -4.057909 -7.375794 0.016021 0.006605 -0.756873 0.653332 270
1680009345.263381 -78.225510 -4.057615 -7.379328 0.013384 0.010822 -0.757589 0.652505 271
1680009346.263988 -78.341690 -4.545994 -7.397941 0.011631 0.010566 -0.759428 0.650401 272
1680009347.264761 -78.485916 -5.514603 -7.434334 0.014605 0.012251 -0.756957 0.653186 273
1680009348.464369 -78.562744 -6.013821 -7.464936 0.009424 0.011545 -0.757728 0.652401 274
1680009349.664077 -78.539452 -6.022055 -7.469868 0.008170 0.007717 -0.758569 0.651495 275
1680009350.964592 -78.659920 -6.552929 -7.487673 0.006709 0.004556 -0.759284 0.650709 276
1680009352.162987 -78.810333 -7.659818 -7.509007 0.003795 0.007746 -0.759619 0.650311 277
1680009353.163621 -78.877274 -7.980810 -7.529464 0.010473 0.012524 -0.759387 0.650434 278
1680009354.164274 -78.856499 -8.000124 -7.536799 0.015917 0.013461 -0.758193 0.651697 279
1680009355.263277 -78.894394 -8.206147 -7.550647 0.015973 0.011446 -0.758517 0.651357 280
1680009356.263813 -79.034622 -9.137949 -7.573051 0.008450 0.007177 -0.758315 0.651794 281
1680009357.564352 -79.152367 -9.979361 -7.586983 0.003099 0.004029 -0.757588 0.652713 282
1680009358.664530 -79.133461 -10.016530 -7.599993 0.002146 0.002130 -0.758817 0.651297 283
1680009359.763318 -79.173141 -10.190541 -7.609242 0.004783 -0.002923 -0.766060 0.642745 284
1680009360.863494 -79.380714 -11.214001 -7.613222 0.001000 0.001397 -0.766021 0.642814 285
1680009361.864167 -79.524696 -11.991495 -7.625825 0.007132 0.004092 -0.755854 0.654688 286
